id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1509342215595868166,".@lopezobrador_ piensa que como tiene el apoyo de una parte de los mexicanos puede burlar la ley. La realidad es que dos terceras parte del padrón electoral no votaron por él. 

Él no encarna a la soberanía. Cada vez que burla la ley, muestra su falta de respeto por la democracia",https://x.com/RobertoMadrazo_/status/1509342215595868166,tweet,Roberto Madrazo,@RobertoMadrazo_,23,4,96,283,-,0,2022-03-30 19:30:01,,
1509319565683138563,".@lopezobrador_ no entiende que entre más presione con debilitar al #INE y a las instituciones democráticas, más resistencia encontrará en la sociedad. 

Sino, pregúntenle a Sheinbaum como es que perdió la mitad de la capital.",https://x.com/RobertoMadrazo_/status/1509319565683138563,tweet,Roberto Madrazo,@RobertoMadrazo_,68,12,211,635,-,0,2022-03-30 18:00:00,,
1509295473198530565,No tiene nada de pobre #Jessi. El que incumple la ley va a la cárcel... pobres de todos los que están detenidos injustificadamente.,https://x.com/RobertoMadrazo_/status/1509295473198530565,tweet,Roberto Madrazo,@RobertoMadrazo_,15,0,36,109,-,0,2022-03-30 16:24:16,,
1508964725727453184,".@lopezobrador_ propondrá que los Consejeros del #INE y los Magistrads del Tribunal Electoral sean elegidos por votación popular

Un paso más para disolver al INE, apropiarse de nuestra democracia y rodearse de aplaudidores ¿o en verdad creen que dichas elecciones serían parejas?",https://x.com/RobertoMadrazo_/status/1508964725727453184,tweet,Roberto Madrazo,@RobertoMadrazo_,224,31,690,2149,-,1,2022-03-29 18:30:00,,
1508628292445749250,Sin duda esta sería una salida fácil para que @lopezobrador_ consiga sus objetivos en materia eléctrica... pues cada vez se ve más complicado que obtenga los votos necesarios para pasar la reforma constitucional.,https://x.com/RobertoMadrazo_/status/1508628292445749250,tweet,Roberto Madrazo,@RobertoMadrazo_,2,1,8,34,-,0,2022-03-28 20:13:08,,
1508628291153895425,"1. El despacho prioritario de la electricidad de la CFE sobre la de los particulares, 2. La revocación de permisos de autoabastecimiento, y 3. La terminación anticipada de los contratos con productores independientes.",https://x.com/RobertoMadrazo_/status/1508628291153895425,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,9,31,-,0,2022-03-28 20:13:08,,
1508628289392316421,"La Ministra #Loretta Ortiz propondrá al pleno de la Corte confirmar la constitucionalidad de las modificaciones hechas a la Ley de la Industria Eléctrica. 

De ser así, se avalarían los principales objetivos de la reforma eléctrica:",https://x.com/RobertoMadrazo_/status/1508628289392316421,tweet,Roberto Madrazo,@RobertoMadrazo_,6,2,27,83,-,0,2022-03-28 20:13:07,,
1508602337241141250,"Ayer asesinaron a 20 personas en un palenque en #Michoacán. Hace menos de un mes fusilaron a 17. 

El gobierno se justifica diciendo que se trata de un “ajuste de cuentas” entre criminales, pero la realidad es que los asesinatos masivos se han normalizado en este gobierno.",https://x.com/RobertoMadrazo_/status/1508602337241141250,tweet,Roberto Madrazo,@RobertoMadrazo_,24,4,167,416,-,0,2022-03-28 18:30:00,,
1508572137979736065,"El #INE ha detectado más de 500 anuncios publicitarios que promueven la revocación de mandato. 

Hay algo turbio en gastar millones de pesos en promover tu propia revocación... Sin duda porque el propósito de este ejercicio no es revocar a @lopezobrador_ sino ratificarlo.",https://x.com/RobertoMadrazo_/status/1508572137979736065,tweet,Roberto Madrazo,@RobertoMadrazo_,69,13,458,1114,-,1,2022-03-28 16:30:00,,
1507507624098603015,"No solo es ilegal que @lopezobrador_ haya adelantado el aumento de la tasa de interés, sino que romper la autonomía de #Banxico es una mala señal al sistema financiero, que hasta el momento se había mantenido estable a pesar de la caída de la economía mexicana.",https://x.com/RobertoMadrazo_/status/1507507624098603015,tweet,Roberto Madrazo,@RobertoMadrazo_,20,1,179,487,-,1,2022-03-25 18:00:00,,
1507431178466316288,"La autonomía de #Banxico es una creación de los gobiernos “neoliberales” gracias a la cual podemos decir que el valor del peso es estable...

Lo único que faltaba es que ahora el señor que no cree en las instituciones - @lopezobrador_ -  venga también a “transformar” esto.",https://x.com/RobertoMadrazo_/status/1507431178466316288,tweet,Roberto Madrazo,@RobertoMadrazo_,15,1,73,258,-,0,2022-03-25 12:56:14,,
1507430725355597827,"@ulisesruizor @Banxico @lopezobrador_ López Obrador confirma que: él no cree en las instituciones, que él esta por encima de la ley, que Banxico ha perdido autonomía con la gobernadora Victoria Rodríguez Ceja.",https://x.com/RobertoMadrazo_/status/1507430725355597827,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,0,6,-,0,2022-03-25 12:54:26,,
1507217526291271689,@bereaguilarv Van de mal en peor,https://x.com/RobertoMadrazo_/status/1507217526291271689,tweet,Roberto Madrazo,@RobertoMadrazo_,4,0,5,34,-,0,2022-03-24 22:47:15,,
1507216121954402315,@bereaguilarv ¡Vaya forma de ser austeros!,https://x.com/RobertoMadrazo_/status/1507216121954402315,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,0,7,-,0,2022-03-24 22:41:40,,
1507175434580078598,"Este gobierno es tan artificial que solo toman “medidas de austeridad” para guardar las apariencias… cuando en realidad es el gobierno que ha construido las obras públicas más caras e inútiles de la historia de México: #TrenMaya, Aeropuerto #FelipeAngeles y #DosBocas",https://x.com/RobertoMadrazo_/status/1507175434580078598,tweet,Roberto Madrazo,@RobertoMadrazo_,29,3,158,476,-,1,2022-03-24 20:00:00,,
1507159758385545240,"Ya basta del doble discurso de los funcionarios de este gobierno federal. 

Es completamente incongruente que los funcionarios tomen vuelos comerciales para seguir una política de austeridad, pero que se encierren en salas VIP para gozar de lujos @tatclouthier",https://x.com/RobertoMadrazo_/status/1507159758385545240,tweet,Roberto Madrazo,@RobertoMadrazo_,30,1,123,416,-,0,2022-03-24 18:57:42,,
1506834988607676418,"@bereaguilarv Asi es, es tan más preocupados por hacerlo rápido que por hacerlo bien.",https://x.com/RobertoMadrazo_/status/1506834988607676418,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,1,9,-,0,2022-03-23 21:27:11,,
1506813050262736900,".@lopezobrador_ no tendría porque estar promocionando la revocación de mandato si realmente se tratara de un auténtico ejercicio de democracia participativa. 

Es evidente que se trata de un ejercicio de ratificación, no de revocación, que nos costará 1,500 millones de pesos.",https://x.com/RobertoMadrazo_/status/1506813050262736900,tweet,Roberto Madrazo,@RobertoMadrazo_,65,15,461,1314,-,0,2022-03-23 20:00:01,,
1506799895105007618,@ulisesruizor En las elecciones del pasado 6 de junio la ciudadanía le dio a los priistas un mandato claro con su voto… ser una oposición firme ante Morena. Lamentablemente los intereses personales de algunos priistas van primero que el interés de la ciudadanía.,https://x.com/RobertoMadrazo_/status/1506799895105007618,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,1,2,-,0,2022-03-23 19:07:44,,
1506790052604661764,"Los mexicanos no se oponen al progreso, sino a que el #TrenMaya se construya sin atender a las medidas de mitigación del estudio de impacto ambiental… y que no se hayan realizado las obras de drenaje necesarias para evitar la contaminación del agua con aceites y combustibles.",https://x.com/RobertoMadrazo_/status/1506790052604661764,tweet,Roberto Madrazo,@RobertoMadrazo_,23,4,193,599,-,0,2022-03-23 18:28:38,,
1506423612840026118,"El aeropuerto de #Texcoco fue destruido sin ningún motivo más que el mero capricho de @lopezobrador_ 

Si cada sexenio la nueva administración se dedica a destruir los logros de las anteriores, no importa cuánto se avance, siempre regresaremos al punto de partida.",https://x.com/RobertoMadrazo_/status/1506423612840026118,tweet,Roberto Madrazo,@RobertoMadrazo_,1727,191,2564,9851,-,16,2022-03-22 18:12:31,,
1506284568189366272,"El Aeropuerto Felipe Ángeles una obra de la corrupción... que se construyó con el 100% de contratos sin licitación, que oculta 3 de cada 4 pesos, que dio contratos a empresas fantasma… y que hoy es evidente que más que aeropuerto es una ciudad militar.

#AIFA",https://x.com/RobertoMadrazo_/status/1506284568189366272,tweet,Roberto Madrazo,@RobertoMadrazo_,51,3,123,394,-,1,2022-03-22 09:00:01,,
1506088277748629508,"@bereaguilarv @lopezobrador_ Bien lo dices Bere, todo lo resumen a propaganda pero la gente debe entender la magnitud del daño y del engaño, que no es menor.",https://x.com/RobertoMadrazo_/status/1506088277748629508,tweet,Roberto Madrazo,@RobertoMadrazo_,6,0,5,34,-,0,2022-03-21 20:00:01,,
1506088272967061508,"El #AIFA no cuenta con la certificación de seguridad para que operen aerolíneas internacionales, así que @lopezobrador_ consiguió que la dictadura venezolana autorice un vuelo a Caracas, para que lo puedan llamar “aeropuerto internacional”

Un buen ejemplo de como nos engaña AMLO",https://x.com/RobertoMadrazo_/status/1506088272967061508,tweet,Roberto Madrazo,@RobertoMadrazo_,107,11,296,742,-,3,2022-03-21 20:00:00,,
1506058072275492866,"Dice @lopezobrador_ que canceló Texcoco porque no se podía aspirar a lo superfluo en un país con pobreza...

Pero el aeropuerto Felipe Ángeles que él construyó, será la segunda obra pública más cara de todos los tiempos y saldrán 8 vuelos, ¿eso no es superfluo?",https://x.com/RobertoMadrazo_/status/1506058072275492866,tweet,Roberto Madrazo,@RobertoMadrazo_,543,91,3563,11685,-,31,2022-03-21 18:00:00,,
1506027873068535820,".@epigmenioibarra el propagandista de @lopezobrador_ que recibió 150 millones de pesos en créditos de este gobierno, nos muestra en su documental sobre el Aeropuerto Felipe Ángeles que más que aeropuerto, el #AIFA es una ciudad militar, un regalo al ejercito por su lealtad.",https://x.com/RobertoMadrazo_/status/1506027873068535820,tweet,Roberto Madrazo,@RobertoMadrazo_,1324,183,1217,3753,-,5,2022-03-21 16:00:00,,
1504873425667506178,@bereaguilarv @SandraCuevas_ @Claudiashein Es el abuso de poder disfrazado de “causas justas”,https://x.com/RobertoMadrazo_/status/1504873425667506178,tweet,Roberto Madrazo,@RobertoMadrazo_,6,0,0,9,-,0,2022-03-18 11:32:38,,
1504849542751133700,"En el país de la impunidad, pocas veces hemos visto actuar a las autoridades con tanta “celeridad y diligencia” como en el caso de las acusaciones criminales contra la alcaldesa @SandraCuevas_

Pero… ¿está no es una persecución política verdad @ClaudiaShein ?",https://x.com/RobertoMadrazo_/status/1504849542751133700,tweet,Roberto Madrazo,@RobertoMadrazo_,137,34,490,1202,-,0,2022-03-18 09:57:44,,
1504615664912375816,"México reprobado en la última Evaluación Anticorrupción de América Latina 2021-2022… 

No importa que @lopezobrador_ repita lo contrario mil veces, el hecho es que su movimiento apostó por debilitar a las instituciones para operar a su antojo y ahí están los resultados.",https://x.com/RobertoMadrazo_/status/1504615664912375816,tweet,Roberto Madrazo,@RobertoMadrazo_,31,11,350,798,-,3,2022-03-17 18:28:23,,
1504129399247052801,"El exgoberandor de Nuevo León, el #Bronco, fue acusado por delitos electorales y fue detenido. #Delfina Gómez, titular de la SEP, fue acusada por delitos electorales y sigue libre

No importa que tan evidentes sean las ARBITRARIEDADES del gobierno, hay quienes prefieren no verlas",https://x.com/RobertoMadrazo_/status/1504129399247052801,tweet,Roberto Madrazo,@RobertoMadrazo_,182,51,1227,2728,-,8,2022-03-16 10:16:08,,
1503903187325046788,"Le costó a los mexicanos 100,000 mdp el aeropuerto #AIFA (4 veces el valor de la Línea 12) del que solo saldrán 8 vuelos…

No importa qué tan notarias sean las irregularidades…en este gobierno no hay rendición de cuentas, solo narrativas de lo que quieren hacernos creer",https://x.com/RobertoMadrazo_/status/1503903187325046788,tweet,Roberto Madrazo,@RobertoMadrazo_,33,4,206,547,-,0,2022-03-15 19:17:15,,
1503554652117286914,@bereaguilarv Creen estar por encima de la ley… no hay nada más peligroso para una democracia,https://x.com/RobertoMadrazo_/status/1503554652117286914,tweet,Roberto Madrazo,@RobertoMadrazo_,7,0,3,19,-,0,2022-03-14 20:12:18,,
1503528906787368963,"Con la #RevocacionDeMandato Morena ha demostrado que es capaz de ir en contra de las leyes y de las instituciones con tal de lograr sus objetivos electorales. 

La ciudadanía tiene que exigir a Morena respetar las reglas... sino qué nos espera para las elecciones del 2024...",https://x.com/RobertoMadrazo_/status/1503528906787368963,tweet,Roberto Madrazo,@RobertoMadrazo_,510,78,268,798,-,1,2022-03-14 18:30:00,,
1503043426991886336,".@lopezobrador_ negoció el TMEC sabiendo que con la #ReformaElectrica se incumpliría el tratado. 

No sólo afectó dolosamente a los inversionistas extranjeros, sino también a todos los mexicanos al dañar nuestra credibilidad con nuestro principal socio comercial.",https://x.com/RobertoMadrazo_/status/1503043426991886336,tweet,Roberto Madrazo,@RobertoMadrazo_,87,3,117,306,-,0,2022-03-13 10:20:52,,
1502680086281175042,"@bereaguilarv @JesusRCuevas Y lo más grave Bere, manipular la verdad para crear una narrativa paralela.",https://x.com/RobertoMadrazo_/status/1502680086281175042,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,0,1,-,0,2022-03-12 10:17:05,,
1502678571764142089,"A pesar de que hace un mes López Obrador envió al ejercito y a la guardia nacional a Aguililla #Michoacán para controlar el problema de inseguridad…fueron asesinados el alcalde y su asesor. 

El gobierno es incapaz de controlar la disputa entre organizaciones criminales.",https://x.com/RobertoMadrazo_/status/1502678571764142089,tweet,Roberto Madrazo,@RobertoMadrazo_,56,15,346,905,-,2,2022-03-12 10:11:04,,
1502470112275832833,Un excelente ejemplo de lo que es la POSVERDAD @JesusRCuevas . La distorsión de la realidad con el fin de influir en la opinión pública 👇🏼👇🏼👇🏼 https://t.co/SeahTDICF6,https://x.com/RobertoMadrazo_/status/1502470112275832833,tweet,Roberto Madrazo,@RobertoMadrazo_,15,1,29,98,-,1,2022-03-11 20:22:43,https://pbs.twimg.com/media/FNnYmhbXIAInnfQ.jpg,
1502445354486181888,"La estrategia de @lopezobrador_ siempre ha sido atacar al mensajero para desvirtuar el mensaje.

Pero los hechos hablan por sí mismos y el hecho es que México es el país en donde más periodistas mueren… porque desde Palacio Nacional se encabeza el acoso a periodistas.",https://x.com/RobertoMadrazo_/status/1502445354486181888,tweet,Roberto Madrazo,@RobertoMadrazo_,35,4,222,658,-,1,2022-03-11 18:44:21,,
1502093016475090966,"No se ha podido controlar la subida de los precios, cada vez será más difícil para los mexicanos adquirir productos básicos… y los más afectados serán los que obtienen menos ingresos. 

Una vez más el mal manejo de la economía afecta más a los más pobres. #inflacion",https://x.com/RobertoMadrazo_/status/1502093016475090966,tweet,Roberto Madrazo,@RobertoMadrazo_,20,5,102,331,-,1,2022-03-10 19:24:17,,
1501695768251572226,El presidente que dijo que el pueblo lo iba a cuidar… se amuralla en su Palacio contra las mujeres #8M https://t.co/KEkYMCtPWJ,https://x.com/RobertoMadrazo_/status/1501695768251572226,tweet,Roberto Madrazo,@RobertoMadrazo_,76,3,227,731,-,1,2022-03-09 17:05:45,https://pbs.twimg.com/media/FNcYVrKXoAQEmn1.jpg,
1499940241968295938,"@bereaguilarv Así es Bere, excelente video.",https://x.com/RobertoMadrazo_/status/1499940241968295938,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,0,7,-,0,2022-03-04 20:49:55,,
1499927681684553731,"Entre la pandemia y la guerra en Europa, estamos atravesando momentos de inestabilidad, hace falta un liderazgo con la capacidad de regresar la certidumbre a los mexicanos. El barco se esta hundiendo y no hay capitán.",https://x.com/RobertoMadrazo_/status/1499927681684553731,tweet,Roberto Madrazo,@RobertoMadrazo_,810,98,478,1834,-,3,2022-03-04 20:00:01,,
